Unnamed: 0,track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,lyrics
25659,3ljkahwsdk97GG9g73l6w3,Wandering Romance,Jorja Smith,57,3AlSuZnX4ZCab8eoWnnfbm,Lost & Found,2018-06-08,NEO-soul,3q3M4VCymcMoxJ3Tl7mRqN,r&b,neo soul,0.485,0.458,1,-8.676,0,0.0525,0.606,0.00045,0.12,0.102,78.558,275618,"[Verse 1]
No one knows the pain
No one sees what I see in you
No one feels the same
No one sees myself like you do
Would it be easier if I stayed at home?
Wasting my time on my own
Hoping that you'd come along
And would you be honest, babe?
If I said the words ""Do you love me?"" for a moment
Or is this just wandering romance?

[Refrain]
Tell me why you can't control
The feelings you desire
Burning all my bridges
As you set my walls on fire

[Pre-Chorus]
Save me being honest, babe
Save me from your promises
Taint me with your constant shame
Let me bleed your love away

[Chorus]
So take it how you want it
Take on my love
Take it how you want it
Take on my love
Take it how you got me now
After breaking down my heart
Take it how you want it
Take on my love

[Verse 2]
No one knows the pain
Nobody is watching when you're gone
No one cleans the stains
But no one keeps me dirty like you do

[Refrain]
Tell me why you can't control
The feelings you desire
Burning all my bridges
As you set my walls on fire

[Pre-Chorus]
Save me being honest, babe
Save me from your promises
Taint me with your constant shame
Let me bleed your love away

[Chorus]
So take it how you want it
Take all my love
Take it how you want it
Take all my love
Take it how you've got me now
After breaking down my heart
Take it how you want it
Take all my love

[Bridge]
Burning, yeah
Burning all my bridges
As you set my walls on fire
Save me being honest, babe
Save me from your promises
Taint me with your constant shame

[Chorus]
So take it how you want it
Take all my love
Take it how you want it
Take all my love
Take it now you've got me now
After breaking down my heart
So take it how you want it
Take all my love"
3254,6QNkLUwipUu4QMGyCeJQd0,Mastermind,Róisín Murphy,16,0IACfwNJfwgFmsTSCZoJ30,Take Her up to Monto,2016-07-08,Electropop And Play,7p30DzTAgW6OhspSXHTI88,pop,electropop,0.622,0.719,10,-12.304,0,0.0468,0.0659,0.345,0.0955,0.233,113.01,395538,"It all came down to that one night in question
Intentionally I believe my demise
Was my own stupid invention
With wide open eyes, I said goodbye to the guys
And set sail for my destruction
I was functioning then, as I'm functioning now
Way below my potential

Scared out of my mind
Going inside without too much hesitation
Rendered defenseless at the slightest hint of suggestion
I'm petrified, and I'm fucked if I do, and I'm fucked if I don't
Accept defeat and kiss the feet of oblivion
I've waited for too long for something wrong
Somewhat expectantly

And I told myself lies if I'm lying around
And it don't trickle down in the same direction
I was reckless to dissolve at your resolve
To make an object of attraction
But dissatisfaction pushed me over a cliff edge
And there will be no cold retraction
But I crossed the room with every knowledge of your cold
But I hope that I could make a spun without it catching up on

I'll go
With your master plan
I'll be putty in your hands
You're the mastermind

Inevitably
I will float down river
It's a foregone conclusion
I will be delivered
Straight into your hands
For you to have your way
Easy come and go
Easily led astray

It's too easy
Say it, say it
It's just like taking candy from a baby

I'm easy
Go on say it
Put my hand
Right into the mouth of danger

Baby, I'm ready to give in to the night
It's in the liquid that we take to elevate
Are you coming to find me, or waiting up till I'm dead?
The kindness kills an act of will, but we'll always fall in line
Don't hesitate, they make you perjure what you say
There is no mastermind
There's no mastermind"
5223,6QZtmgaUkxWk3Rlq3Upll6,$Dreams,Max Frost,43,6lsVXC9dQAi4x1sHQP5jaA,Intoxication,2015-09-25,Indie Poptimism,2QiMewRbSavfZ9MSAYz2h6,pop,indie poptimism,0.8,0.626,7,-6.043,1,0.0482,0.0194,0.00416,0.103,0.792,106.974,214080,"[Verse 1]
Halos of diamonds dancing over your head
My eyes are silver lining lace in your bed
Chasing golden days
Here they come, here they come

You keep my satisfaction for yourself
I give you something real with no one else
You take the money
And I take you as you are

[Chorus]
Tell me what you want
Don't you know that you got everything you need (oh, oh)
I wanna take it all
I could satisfy your dollar sign dreams (dollar sign dreams)

[Verse 2]
Walking on water to an island of sand
Drown in the fantasy as deep as you can
Weighted on your waist
Here they come, here they come

I'm just your dusty bottle up on the shelf
Wish I could realize your visions of wealth
You take the money
But I take you as you are

[Chorus]
Tell me what you want
Don't you know that you got everything you need (yeah, yeah)
I wanna take it all
I could satisfy your dollar sign dreams (dollar sign dreams)

[Bridge]
Franklin ain't no friend of mine
Tired of chasing your dollar signs
See your mink hit the marble floor
Keeps me coming back for more

[Chorus]
Tell me what you want
Don't you know that you got everything you need (oh)
I wanna take it all
I could satisfy your dollar sign dreams (dollar sign dreams)

Tell me what you want
Don't you know that you got everything you need (everything you need)
I wanna take it all
I could satisfy your dollar sign dreams

[Outro]
Tell me what you want
Dollar sign dreams"
14765,1mQaehT2IA8PAb6drI1RNB,Right Now,Fire From The Gods,58,0CTiiacS0NVOYgQnHLRPGa,Right Now,2019-08-30,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.494,0.916,1,-4.734,0,0.233,0.00112,4.43e-06,0.0996,0.433,89.468,225026,"[Intro]
Tear down
These  walls
Well  this can't go on forever
Something's gotta give

[Verse 1]
How can I relate to a world I feel is broken
To  the minds that I feel won't open
And  how can I speak life
When all I see is death and all I see is strife
Yeah,  I'll tell them

[Pre-Chorus]
Look into their eyes
Listen to their cries
Voices speak demise

[Chorus]
Tear  down
These walls
Well this can't go on forever
Something's gotta give
Burn down
And relearn
Well we won't be here forever
Something's gotta change
Right now
Right now
Right now

[Verse 2]
How can we exist in a constant state of crisis
Society in conflict
All the ignorance betrays a weakness
Too much pride to admit there's a sickness
Vacant emotions
Like walking corpses

[Pre-Chorus]
Look into their eyes
Listen to their cries
Voices speak demise

[Chorus]
Tear down
These walls
Well this can't go on forever
Something's gotta give
Burn down
And relearn
Well we won't be here forever
Something's gotta change
Right now
Right now
Right now
Right now

[Bridge]
If we all take a second and listen
Voice of reason is how we can end this
We can't waste a minute
It needs to happen now
Drop your weapons and all your defences
Drop your pride get the point that we're missing
We can't waste a minute
It needs to happen now
It needs to happen now

[Chorus]
Tear down
These walls
Well this can't go on forever
Something's gotta give
Burn down
And relearn
Well we won't be here forever
Something's gotta change
Right now
Right now
Right now
Right now"
11816,1zGk1kgAxCpg6PHjGuLe4J,Pinball Wizard,The Who,18,5V71sHQYacjPbHlLsLmk7i,Tommy (Remastered 2013 Super Deluxe Edition),1969-05-23,House Of The Rising Sun,1bMYfBHYBCRHY5LGkjlpSy,rock,album rock,0.543,0.715,2,-8.89,1,0.0356,0.0192,0.0,0.256,0.468,124.011,180943,"[Verse 1: Roger Daltrey]
Ever since I was a young boy, I've played the silver ball
From Soho down to Brighton, I must've played 'em all
But I ain't seen nothing like him in any amusement hall
That deaf, dumb, and blind kid sure plays a mean pinball

[Verse 2: Roger Daltrey]
He stands like a statue, becomes part of the machine
Feeling all the bumpers, always playing clean
Plays by intuition, the digit counters fall
That deaf, dumb, and blind kid sure plays a mean pinball

[Chorus 1: Pete Townshend & Roger Daltrey]
He's a pinball wizard, there has to be a twist
A pinball wizard's got such a supple wrist
[Post-Chorus: Pete Townshend & 
Roger Daltrey
]
How do you think he does it? 
I don't know!
What makes him so good?

[Verse 3: Roger Daltrey]
Ain't got no distractions, can't hear no buzzes and bells
Don't see no lights a-flashing, plays by sense of smell
Always gets the replay, never seen him fall
That deaf, dumb, and blind kid sure plays a mean pinball

[Chorus 2: Roger Daltrey & Pete Townshend]
I thought I was the Bally table king
But I just handed my pinball crown to him

[Verse 4: Roger Daltrey]
Even on my favourite table, he can beat my best
His disciples lead him in, and he just does the rest
He's got crazy flipper fingers, never seen him fall
That deaf, dumb, and blind kid sure plays a mean pinball"
23163,7h0d2h0fUmzbs7zeFigJPn,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,89,1Sf8GsXG32t0jNrX11xqWx,JACKBOYS,2019-12-27,Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs,3xMQTDLOIGvj3lWH5e5x6F,r&b,hip pop,0.559,0.491,2,-6.406,0,0.0346,0.0567,0.0,0.0992,0.114,153.131,244874,"[Intro : ROSALÍA]
Ouais, ouais, ouais, ouais

[Refrain : Travis Scott]
J'ai de la place, dans mes fumées (Ouais)
Elle me remplit l'esprit d'idées
Je suis le plus défoncé de la pièce (C'est lourd)
J'espère que je vais m'en sortir (Allons-y)

[Couplet 1 : Travis Scott, ROSALÍA, ensemble]
Elle a vu mes yeux, elle a su que j'étais mort (Ah)
Je vois des choses que tu pourrais craindre
Je fais un concert, je serai bientôt de retour (Bientôt)
Ce n'est pas ce qu'elle veut entendre (Nan)
Maintenant je l'ai dans ma chambre (Ah)
Ses jambes embrassant ma barbe (Huh)
J'ai la voiture la plus rapide, elle va à fond (À fond)
J'espère qu'on va s'en sortir
Quand je suis avec toi, je me sens vivant
Tu dis que tu m'aimes, ne me mens pas (Ouais)
Je ne veux pas me briser le cœur, je ne veux pas mourir
Je garde un pistolet à côtés (Ouais)

[Refrain : ROSALÍA & Travis Scott]
Si c'est des fumées
Elle me remplit l'esprit d'idées (Direct)
Je suis le plus défoncé de la pièce 
(C'est la merde)
J'espère que je vais m'en sortir 
(Allons-y)

[Couplet 2: ROSALÍA & Travis Scott]
Sa Ferrari noire, je lui donne de l'essence (Huh)
Les chevaux retentissent en retard (-Tard)
Si tu veux que ce soit dur, il en veut plus
Ici, il y a toujours de la fumée, c'est sûr (Ouh)
Si maintenant, en tant qu'animal, il n'apprenait pas à me connaître
Veste sur l'épaule et chaîne jusqu'au pied
Si maintenant, en tant qu'animal, il n'apprenait pas à me connaître (On ne peut pas)
La suce-sucette vient du liquide (Ouais)
Ouais, fais briller les bijoux (Ouais)
Balles qui font mal par derrière (Ouais)
Vroum vroum, je suis aussi habillée (-Billée)
J'espère que tu vas me faire parler

[Riff : Travis Scott]
Ah, c'est ma vie, je ne l'ai pas choisie
Huh, je la subis depuis petit
On va rester au top et casser les règles
Huh, je remplis mon esprit d'idées
Si c'est des fumées
Elle me remplit l'esprit d'idées (Direct)
Je suis le plus défoncé de la pièce (Le plus défoncé, c'est lourd)
J'espère que je vais m'en sortir

[Couplet 3 : Lil Baby]
Bébé, je viens de partir de Vegas
J'leur ai fait du sale sur la table
Je suis parti et j'ai acheté une nouvelle Bentayga
J'ai payé en liquide, j'vois pas de papier
J'l'achète, j'la gare, j'la repeindrai plus tard
Toutes mes voitures ont l'intérieur sauce tomate
D'Atlanta, pas de Decatur
Je suis celui dont on dit qu'il ne faut pas jouer avec
J'fais en sorte que les garçons se mettent sur ton [?]
J'en tape cinq à LeBron, siège au premier rang des Lakers
Me faire plus d'argent, me faire plus de haineux
J'me tiens bien droit, mes diamants brillent
Je l'ai baisée une fois, elle croit qu'on sort ensemble
J'peux l'dépenser, j'l'ai économisé
Je vais te faire tourner, si t'essaies de te jouer avec moi
J'ai chopé les millions, et j'les faisais avec un RAZR
À l'époque où je vendais deux bigos pour cinq balles, appelle-moi sur mon RAZR
Les négros n'ont jamais dû me le donner, je le veux, je le prends
Garanti de dire au revoir à une salope si elle veut pas de se mettre à poil
Je suis genre hmm
Hmm, je dois sortir de ma chambre
J'ai d'autres mauvaises ondes qui arrivent en moi
Hmm, elle va passer à l'acte
Comme tu le fais

[Outro]"
7183,4U3JMDnjnUKggATEp7NryT,Pass Me Da Green,Master P,50,699xAzNxlXxgmkycTEqktC,Ghetto D,1997,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.645,0.458,1,-8.064,1,0.176,0.000506,0.0,0.108,0.207,145.963,185467,"[Intro]
This is a ghetto public announcement
Roll your blunts tight and light your joints
Inhale, slowly exhale, and that's how you get high
I know you don't smoke weed... I know this
But I'm gonna get you high today
'Cause it's Friday, you ain't got no job, and you ain't got shit to do

[Hook]
Pass me da green, I need some weed with my Hennessy
Pass me da green, I need some weed with my Hennessy
Pass me da green, I need some weed with my Hennessy
Pass me da green, I need some weed with my Hennessy
Pass me da green, I need some weed with my Hennessy
Pass me da green, I need some weed with my Hennessy
Pass me da green, I need some weed with my Hennessy
Pass me da green, I need some weed with my Hennessy

[Verse 1]
Eyes hella red, got my dank from the Bahamas
Went to see my girl smoked some green with her mama
Jumped in my Cutlass on the way to the liquor store
Picked up some blunts, got ten on the 2-0
Fix these palm trees wit some green leaves
Now a nigga head spinning like the seven seas
Puff, puff, pass, nigga that's what Simon say
Fools, hog the weed or da green - gon' get carried away
Fingernails burnt, lookin' like a tweeker
Ears steady poppin', but not from the speakers
Green got me hungry, fiendin' for them munchies
'Cause real smokers don't blow no fuckin' green on empty stomachs

[Hook]
Pass me da green, I need some weed with my Hennessy
Pass me da green, I need some weed with my Hennessy
Pass me da green, I need some weed with my Hennessy
Pass me da green, I need some weed with my Hennessy

[Verse 2]
Green trees, backwoods, make cabbage
I like to get high but it ain't a bad habit
Cigar with that weed smoke comin out my 'lac
Got a hottie in the front and one in the back
Blowin' shotguns to me and my homie
I feel like this weed make a young nigga horny
I stopped the fuckin' 'lac at Holiday Inn
I ain't even trippin', told the girls to come in
Laid her down steady 'cause she know I'm ready
Choppin' up weed like motherfuckin' spaghetti
Hoes down south must know voodoo
'Cause every time I hit the weed I'm lookin' for Isuzus

[Hook]
Pass me da green, I need some weed with my Hennessy
Pass me da green, I need some weed with my Hennessy
Pass me da green, I need some weed with my Hennessy
Pass me da green, I need some weed with my Hennessy
Pass me da green, I need some weed with my Hennessy
Pass me da green, I need some weed with my Hennessy
Pass me da green, I need some weed with my Hennessy
Pass me da green, I need some weed with my Hennessy
Pass me da green, I need some weed with my Hennessy
Pass me da green, I need some weed with my Hennessy
Pass me da green, I need some weed with my Hennessy
Pass me da green, I need some weed with my Hennessy"
15488,4IkCvLPQfBEclen1NuIDIL,Painless,Fozzy,56,3mr9etJ9IMRFRXAfLkGWcJ,Judas,2017-10-13,Hard Rock Workout,6kXNv8J3HCYztxjOIUzApv,rock,hard rock,0.391,0.93,2,-4.16,0,0.0509,4.9e-05,0.000569,0.674,0.502,179.99,239780,"[Verse 1]
My life trapped in between
A whisper and a scream
A suicide machine of my own making
You medicate my brain
Like needles in my veins
Consumed in your embrace
There's no escaping

[Pre-Chorus]
My fix is the misery
Won't stop till the end of me
I can't feel anything

[Chorus]
Killing me one breath at a time
Caught in your web, I'm paralyzed
So go on and lay me down to rest
You make it painless, painless

(I can't, I can't, I can't)
I can't feel any pain
(I can't, I can't, I can't)

[Verse 2]
I drift into the gray
Half coma, half awake
My soul is yours to take
A waist-full river

I feel you under my skin
The knife is twisting within
Temptation always wins
It's never over

[Pre-Chorus]
My fix is the misery
Won't stop till the end of me
I can't feel anything

[Chorus]
Killing me one breath at a time
Caught in your web, I'm paralyzed
So go on and lay me down to rest
You make it painless, painless

[Bridge]
Do you know what it's like to be hollow inside
My life, my grave
Do you love me enough to finish me off
Don't leave me here this way

[Chorus]
(Killing me one breath at a time)
(Caught in your web, I'm paralyzed)
So go on and lay me down to rest
You make it painless

Killing me one breath at a time
Caught in your web, I'm paralyzed
So go on and lay me down to rest
You make it painless, painless

[Outro]
(I can't, I can't, I can't)
I can't feel any pain
(I can't, I can't, I can't)
I can't feel any pain
(I can't, I can't, I can't)
I can't feel any pain
(I can't, I can't, I can't)"
24291,6Gv1bomFXOnIfpkMiMOcT9,"Optimistic - U.K. 7"" Edit",Sounds Of Blackness,28,7hGcxc5mdwMoA559pZ6vSQ,The Collection,2003-01-01,90's NEW JACK SWING,0dmInkymNnOTWvEFamSNzb,r&b,new jack swing,0.73,0.734,8,-11.069,0,0.0605,0.0185,0.195,0.103,0.85,104.268,225293,
6110,2gwkD6igEhQbDQegRCcdoB,Suge,DaBaby,87,0O1PJ0t69iTO5yWrIeIga0,Baby On Baby,2019-03-01,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.876,0.662,2,-6.482,0,0.426,0.0608,0.0,0.127,0.844,75.445,163320,"[Intro]
Pooh, you a f
oo
l for this one
Ha
Oh Lord, Jetson made another one

[Chorus]
Hah
Pack in the mail, it's gone (Uh)
She like how I smell, cologne (Yeah)
I just signed a deal, I'm on
Yeah, yeah
I go where I want, I'm good (Good)
Play if you want, let's do it (Ha)
I'm a young CEO, Suge (Yeah)
Yeah, yeah

[Verse 1]
The first nigga play, I'ma body a nigga (Ha)
I just checked my balance
I'll probably pull up to your hood
And come buy me a nigga (No cap)
You know that your ho told you that nigga crazy
Don't think that she lied to you, nigga (Bitch)
Get caught with your ho when I'm poppin' 'em both
Now they high just like Bobby and Whitney (Haa)
Say I'm the G.O.A.T., act like I don't know
But fuck it, I'm obviously winnin'
Don't make me go hit the bank and take out a hundred
To show you our pockets are different (Ha)
I'm out with your bitch and I only want knowledge
She got a lil' mileage, I'm chillin' (Uh)
You disrespect me and I'll beat your ass up
All in front of your partners and children (Ahh, ahh)
I'm the type to let a nigga think that I'm broke
Until I pop out with a million (I pop)
Take 20K and put that on your head
And make one of your partners come kill you (Yeah)
Say he fuckin' with me then he gotta grow up
'Cause this nigga gotta be kiddin' (Kiddin')
This shit, it can't fit in my pocket
I got it, like I hit the lottery, nigga (Hot, hot, hot)
Opp, I'll slap the shit out a nigga
No talkin', I don't like to argue with niggas (I don't)
Ain't gon' be no more laughin'
You see me whip out 'cause I'm gon' be done shot me a nigga (No cap)
I don't follow no bitches on IG
But all of your bitches, they follow a nigga (Ha)
And that lil' nigga ain't gon' shoot shit with that gun
He just pull it out in his pictures (Bitch, uh)

[Chorus]
Hah
Pack in the mail, it's gone (Uh)
She like how I smell, cologne (Yeah)
I just signed a deal, I'm on
Yeah, yeah
I go where I want, I'm good (Good)
Play if you want, let's do it (Ha)
I'm a young CEO, Suge (Yeah)
Yeah, yeah
Hah
Pack in the mail, it's gone (Uh)
She like how I smell, cologne (Yeah)
I just signed a deal, I'm on
Yeah, yeah
I go where I want
I'm good (Good)
Play if you want, let's do it (Ha)
I'm a young CEO, Suge (Yeah)
Yeah, yeah

[Verse 2]
Talkin' my shit, I'ma pop that (Pop)
Got like thirty-two thousand in one of my pockets
The other one, that's where the Glock at (Glock)
You little niggas wanna be internet gangster
Man, tell all these little niggas stop that (Ha)
Been done burnt me a nigga in front of the store
Where your mammy and grandmama shop at (Bitch)
Hopped out on a whole other wave from these niggas
Let's see one of you little niggas top that
I will turn a nigga into a convertible
Push me a lil' nigga top back (Vroom)
Her boyfriend be hatin' and callin' her groupie
Just 'cause she like all my music (Ha)
She'll send me a text and then delete the message
He tryna find out, it's confusin'
I don't know what these niggas is thinkin' about
Use the brain in your head 'fore you lose it (Bitch)
I'll pull up after school and I'll teach her some shit
Tell your bro I'm a motherfuckin' tutor
'Member I used to cheat off a pretty bitch test
All the teachers, they thought I was stupid (Uh huh)
Was expectin' the box to pull up on a truck
Man, this nigga pulled up on a scooter (The fuck?)

[Chorus]
Hah
Pack in the mail, it's gone (Uh)
She like how I smell, cologne (Yeah)
I just signed a deal, I'm on
Yeah, yeah
I go where I want, I'm good (Good)
Play if you want, let's do it (Ha)
I'm a young CEO, Suge (Yeah)
Yeah, yeah
Hah
Pack in the mail, it's gone (Uh)
She like how I smell, cologne (Yeah)
I just signed a deal, I'm on
Yeah, yeah
I go where I want
I'm good (Good)
Play if you want, let's do it (Ha)
I'm a young CEO, Suge (Yeah)
Yeah, yeah"
30799,74sgVh6hniNlOaAJmzrOKp,Only Love,Borgeous,37,5s6ULAFVHwFq9vn3PMYxQG,Only Love,2018-11-30,Pop EDM,5EgzhnSirHRvu1AqlFLllv,edm,pop edm,0.591,0.699,2,-4.721,0,0.0325,0.0202,0.0,0.115,0.212,131.962,203636,"[Verse 1]
It got me feeling lost in
All these feelings that I'm locked in
I don't know what I'm feeling, no
But I know that I'm living, woah
All I ever know is I'm in trance when I'm touching you
They tell me that I say things
They tell me that I do things I wouldn't do

[Pre-Chorus]
Even though they say it's not worth the risk
I know that's not true
They don't understand that way we feel
So I'm done loving you

[Chorus]
Only love, it blinds us all
Only love is worth the fall
Only love, I'd give it all for love
Only love

[Post-Chorus]
Only love, only love
Only love, for love, only love

[Verse 2]
They want me just to give up
And tell me that I'm making it worse for us
Saying I should drop it
As if we're nothing, ooh
Just a little taste of your lips
Yeah, it makes me high
Your intoxication
Is something I'm not wasting, yeah, no

[Pre-Chorus]
Even though they say it's not worth the risk
I know that's not true
They don't understand that way we feel
So I'm done loving you

[Chorus]
Only love, it blinds us all
Only love is worth the fall
Only love, I'd give it all for love
Only love

[Post-Chorus]
Only love, only love
Only love, for love, only love

[Bridge]
All in it, all in it
I don't know why they're all in it, all in it
But I promise that I'm all in it, all in it
As long as you are all in it, all in it

[Chorus 2]
Only love
Only love is worth the fall
Only love, I'd give it all for love
Only love, only love
Only love, only love
For love, only love"
274,5up5uXChMJLKyuop9HwtCb,Shotgun (The Wild Remix),George Ezra,63,3pjsiMldUHVmgQCPVyVXAY,Shotgun (The Wild Remix),2018-06-15,Dance Pop Hits,37i9dQZF1DX6pH08wMhkaI,pop,dance pop,0.588,0.757,5,-2.415,1,0.0716,0.327,0.0,0.323,0.836,122.813,191650,"[Verse 1]
Home grown alligator, see you later
Gotta hit the road, gotta hit the road
Something changed in the atmosphere
Architecture unfamiliar
I could get used to this

[Pre-Chorus]
Time flies by in the yellow and green
Stick around and you'll see what I mean (What I mean)
There's a mountaintop that I'm dreaming of
If you need me you know where I'll be

[Chorus]
I'll be riding shotgun underneath the hot sun
Feeling like a someone (Someone, someone)
I'll be riding shotgun underneath the hot sun
Feeling like a someone (Someone, someone)

[Bridge]
We got two in the front
Two in the back
Sailing along
And we don't look back

[Chorus]
I'll be riding shotgun underneath the hot sun
Feeling like a someone
I'll be riding shotgun
I'll be riding shotgun (Shotgun, shotgun, shotgun)
I'll be riding shotgun (Shotgun, shotgun, shotgun)
And we don't look back (Back, back)

[Verse 2]
The South of the Equator, navigator
Gotta hit the road, gotta hit the road
Deep sea diving round the clock, bikini bottoms, Lager tops
I could get used to this

[Pre-Chorus]
Time flies by in the yellow and green
Stick around and you'll see what I mean (What I mean)
There's a mountaintop that I'm dreaming of
If you need me you know where I'll be

[Chorus]
I'll be riding shotgun underneath the hot sun
Feeling like a someone (Someone, someone)
I'll be riding shotgun underneath the hot sun
Feeling like a someone (Someone, someone)

[Bridge]
We got two in the front
Two in the back
Sailing along
And we don't look back

[Chorus]
I'll be riding shotgun underneath the hot sun
Feeling like a someone
I'll be riding shotgun
I'll be riding shotgun (Shotgun, shotgun, shotgun)
I'll be riding shotgun (Shotgun, shotgun, shotgun)
And we don't look back (Back, back)"
6316,3iuDZuKpdLI8aQlqDslRDm,"Do It When I'm In It (feat. Jermaine Dupri, Ozuna & Slim Jxmmi)",Snoop Dogg,50,4Q5d9redCwaa0G8EruQ5Ra,"Do It When I'm In It (feat. Jermaine Dupri, Ozuna & Slim Jxmmi)",2019-08-14,Hip-Hop Mixtape,37i9dQZF1DWVdgXTbYm2r0,rap,hip hop,0.837,0.66,4,-5.961,0,0.0866,0.0159,2.21e-05,0.115,0.55,94.203,233849,"[Intro: Jermaine Dupri & Ozuna]
(Hi Music Hi Flow)
Y'all know who this is
(Ozuna, jaja)

[Chorus: Jermaine Dupri]
Every time I come to town (Uh)
Shortie bad, she gon' bust it down (Yeah)
She know about the digits in my bank account
And she love the way I do it when I'm in it (Ooh, oh)
Every time I come to town (Uh)
Shortie bad, she gon' bust it down (Yeah)
She know about the digits in my bank account
And she love the way I do it when I'm in it (Ooh, oh)

[Verse 1: Snoop Dogg]
From the LBC shore, wheels up on the G4
Louis bag with the Gucci loafs, silk shirt with a mink coat
Flying in, selling game to all you hoes and you're buying in
Legend in your presence, hiding
Got a room full of bitches and they lying there
High in there, ain't no fire, but a lot of wine in there
They get it, ain't no WiFi
On the low, close the door, bitch, I Spy
See when I pull up, jump in, we slip out
Roll up, roll out, get mines, dip out
She had to come and give a real Crip a taste
Out of pocket, never that stayin' in stripper's place
Big brown ass with some fat titties
And baby make magic when I'm in the city

[Chorus: Jermaine Dupri]
Every time I come to town (Uh)
Shortie bad, she gon' bust it down (Yeah)
She know about the digits in my bank account
And she love the way I do it when I'm in it (Ooh, oh)
Every time I come to town (Uh)
Shortie bad, she gon' bust it down (Yeah)
She know about the digits in my bank account
And she love the way I do it when I'm in it (Ooh, oh)

[Verse 2: Ozuna]
(Jaja; ma')
Ya perdí la cuenta de lo que me estoy buscando
Gastando, viajando el mundo, en un avión rodando (Un avión rodando)
Tu mujer me está chequeando (-tá chequeando)
Y no le cuente' que en el año son treinta palo' sonando (-ta palo' sonando)
Balenciaga, flow de Richard Mille, de Patek de los baguettes
¿Quién te enseñó ese, quién fue? (Ah)
Lo que tú hace' ahora ya yo lo pasé, ah (Ya yo lo pasé, ah)
A melón por año estuviera en '93 (Ah)
Que tú no tienes flow, yo lo valgo y lo mantengo (Y lo mantengo)
Tírenme to', que con ustedes me entretengo (Me entretengo)
Tú suenas bien pero el jarabe yo lo tengo (Ay, yo lo tengo)
Bajé pa'l barrio, de ahí es que yo me mantengo (Nah, jaja)
Que tú no tienes flow, yo lo valgo y lo mantengo (Y lo mantengo)
Tírenme to', que con ustedes me entretengo (Yo me entretengo)
Tú suenas bien pero el jarabe yo lo tengo (Prr, prr, ja)
Bajé pa'l barrio, de ahí es que yo me mantengo (Hi Music Hi Flow)

[Chorus: Jermaine Dupri]
Every time I come to town (Uh)
Shortie bad, she gon' bust it down (Yeah)
She know about the digits in my bank account
And she love the way I do it when I'm in it (Ooh, oh)
Every time I come to town (Uh)
Shortie bad, she gon' bust it down (Yeah)
She know about the digits in my bank account
And she love the way I do it when I'm in it (Ooh, oh)

[Verse 3: Slim Jxmmi]
Eyes hid behind the tints on my glasses (I'm high)
Cartier frames, I become a fanatic (I'm blind)
Belaire champagne, we don't drink out the glasses (No)
Time is money baby, so I quibble over semantics (Word)
Ace card good, but my license invalid (Word)
She gon' throw it back, but it ain't for the challenge (Throw it back)
I just seen Snoop park the Wraith at the valley (Wraith)
And we with crazy girls, so the girls gotta be 'bout it (Let's go)
From the zip to the LBC, we make the girls get W-E-T
I see you, I know you see me
Can I get sloppy in the foreign two seater? (Skrt)
Yeah, mami, call me, ""Big papi"" (Big Papi)
Chop a nigga, don't speak 'cause I'm rich and groovy
Got hits like Rudy, make a bitch whistle me
Tequila got me loopy, Russ pack, fruity (Nigga)

[Chorus: Jermaine Dupri]
Every time I come to town (Uh)
Shortie bad, she gon' bust it down (Yeah)
She know about the digits in my bank account
And she love the way I do it when I'm in it (Ooh, oh)
Every time I come to town (Uh)
Shortie bad, she gon' bust it down (Yeah)
She know about the digits in my bank account
And she love the way I do it when I'm in it (Ooh, oh)

[Outro: Ozuna]
O-Ozuna, ja
Hi Music Hi Flow
Pue-Puerto Rico
Dominican Republic, baby, ja
Nibiru, Nibiru, Nibiru, Nibiru
Dimelo Vi, ja"
